activation,hidden_nodes,lr,dropout,lambda1,lambda2,optimizer,momentum,train_acc,val_acc,final_loss
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.0001,momentum,0.8,0.5434782608695652,0.5543478260869565,2.463782787905562
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.0001,momentum,0.9,0.42527173913043476,0.41304347826086957,3.4186984670335434
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.0001,momentum,0.99,0.48097826086956524,0.5,2.6471627218077916
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.001,adam,0.0,0.8247282608695652,0.8152173913043478,4.886993866633291
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.001,momentum,0.8,0.2826086956521739,0.2826086956521739,7.045766621389632
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.001,momentum,0.9,0.4470108695652174,0.44565217391304346,6.831147095115927
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.001,momentum,0.99,0.44021739130434784,0.42391304347826086,8.695427357446286
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.01,adam,0.0,0.7364130434782609,0.6630434782608695,36.10686651966386
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.01,momentum,0.8,0.1453804347826087,0.14130434782608695,48.733658207874164
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.01,momentum,0.9,0.264945652173913,0.22826086956521738,48.173735379210164
sigmoid,"[128, 64, 32]",0.001,0.2,0.0001,0.01,momentum,0.99,0.5271739130434783,0.5,48.21428754550934
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0,adam,0.0,0.8152173913043478,0.8260869565217391,6.784293338909266
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0,momentum,0.8,0.11277173913043478,0.09782608695652174,9.28760443975651
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0,momentum,0.9,0.07336956521739131,0.08695652173913043,8.876831720064578
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0,momentum,0.99,0.41304347826086957,0.5,8.311849855671579
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0001,adam,0.0,0.8070652173913043,0.8369565217391305,7.060794824475151
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0001,momentum,0.8,0.004076086956521739,0.010869565217391304,10.206685046417952
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0001,momentum,0.9,0.5597826086956522,0.5652173913043478,8.768676998127233
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.0001,momentum,0.99,0.6304347826086957,0.6304347826086957,8.704707337332973
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.001,adam,0.0,0.8070652173913043,0.8369565217391305,10.005699265533545
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.001,momentum,0.8,0.5489130434782609,0.5543478260869565,12.828861339235345
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.001,momentum,0.9,0.41847826086956524,0.3695652173913043,12.806993769474996
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.001,momentum,0.99,0.28940217391304346,0.25,13.308868426269271
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.01,adam,0.0,0.5692934782608695,0.5760869565217391,42.24394934957175
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.01,momentum,0.8,0.42934782608695654,0.42391304347826086,56.305278643361405
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.01,momentum,0.9,0.5529891304347826,0.5543478260869565,55.57650961714604
sigmoid,"[128, 64, 32]",0.001,0.2,0.001,0.01,momentum,0.99,0.5529891304347826,0.5543478260869565,55.90876745606351
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0,adam,0.0,0.8057065217391305,0.8695652173913043,1.1361855763535111
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0,momentum,0.8,0.40896739130434784,0.42391304347826086,1.856375460037462
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0,momentum,0.9,0.5584239130434783,0.5434782608695652,1.6990698728857692
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0,momentum,0.99,0.001358695652173913,0.0,3.5578728889095204
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0001,adam,0.0,0.8165760869565217,0.8913043478260869,1.6398620311071515
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0001,momentum,0.8,0.4470108695652174,0.44565217391304346,2.503403029883954
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0001,momentum,0.9,0.07336956521739131,0.07608695652173914,3.361058178780103
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.0001,momentum,0.99,0.26766304347826086,0.25,2.981684030826289
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.001,adam,0.0,0.7309782608695652,0.717391304347826,4.750445814968138
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.001,momentum,0.8,0.5529891304347826,0.5543478260869565,6.609002657842935
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.001,momentum,0.9,0.35733695652173914,0.358695652173913,7.8561394582349315
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.001,momentum,0.99,0.5122282608695652,0.5434782608695652,6.306032918809389
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.01,adam,0.0,0.563858695652174,0.5543478260869565,35.750901186909694
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.01,momentum,0.8,0.0625,0.043478260869565216,49.03147013244572
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.01,momentum,0.9,0.4470108695652174,0.44565217391304346,48.89671967973072
sigmoid,"[128, 64, 32]",0.001,0.5,0.0,0.01,momentum,0.99,0.37907608695652173,0.44565217391304346,49.37054807498392
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0,adam,0.0,0.6073369565217391,0.6086956521739131,1.9785626055743122
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0,momentum,0.8,0.4048913043478261,0.44565217391304346,2.9780890037070984
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0,momentum,0.9,0.45652173913043476,0.41304347826086957,3.343183753411366
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0,momentum,0.99,0.35597826086956524,0.32608695652173914,3.214542488658339
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,adam,0.0,0.6970108695652174,0.6847826086956522,2.2671836774524694
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,momentum,0.8,0.07880434782608696,0.08695652173913043,4.010180848268583
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,momentum,0.9,0.5774456521739131,0.5760869565217391,2.8142663975558135
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.0001,momentum,0.99,0.002717391304347826,0.0,4.776737137668397
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.001,adam,0.0,0.7703804347826086,0.7717391304347826,5.188649084968181
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.001,momentum,0.8,0.43070652173913043,0.40217391304347827,7.147338199069107
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.001,momentum,0.9,0.5380434782608695,0.532608695652174,7.943003533311671
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.001,momentum,0.99,0.41440217391304346,0.43478260869565216,7.506442020050651
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.01,adam,0.0,0.45108695652173914,0.5,36.13168430449578
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.01,momentum,0.8,0.024456521739130436,0.010869565217391304,49.86131369027806
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.01,momentum,0.9,0.422554347826087,0.42391304347826086,49.51273117123845
sigmoid,"[128, 64, 32]",0.001,0.5,0.0001,0.01,momentum,0.99,0.004076086956521739,0.0,51.65874311313417
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0,adam,0.0,0.7581521739130435,0.8152173913043478,7.035109683471764
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0,momentum,0.8,0.27717391304347827,0.25,9.473469939816326
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0,momentum,0.9,0.6358695652173914,0.6195652173913043,8.522492688656543
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0,momentum,0.99,0.04619565217391304,0.06521739130434782,9.472997402551044
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0001,adam,0.0,0.7649456521739131,0.75,7.4714400144804385
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0001,momentum,0.8,0.40896739130434784,0.44565217391304346,9.781781219896772
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0001,momentum,0.9,0.35190217391304346,0.2391304347826087,10.045315964825505
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.0001,momentum,0.99,0.0,0.0,10.550936069571458
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.001,adam,0.0,0.6073369565217391,0.6086956521739131,10.662783980558057
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.001,momentum,0.8,0.6209239130434783,0.6195652173913043,13.741243094735706
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.001,momentum,0.9,0.0,0.0,15.624106736062043
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.001,momentum,0.99,0.4470108695652174,0.44565217391304346,13.651160852409117
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.01,adam,0.0,0.5421195652173914,0.5978260869565217,42.08287215322487
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.01,momentum,0.8,0.5244565217391305,0.5217391304347826,57.069938513184375
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.01,momentum,0.9,0.08288043478260869,0.11956521739130435,55.52948656784258
sigmoid,"[128, 64, 32]",0.001,0.5,0.001,0.01,momentum,0.99,0.0,0.0,60.248504070381045
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0,adam,0.0,0.5557065217391305,0.5652173913043478,0.7434508300584943
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0,momentum,0.8,0.13451086956521738,0.09782608695652174,2.557920478853705
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0,momentum,0.9,0.43070652173913043,0.4673913043478261,1.4002878183486176
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0,momentum,0.99,0.5529891304347826,0.5543478260869565,2.1017750558256725
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,adam,0.0,0.06521739130434782,0.043478260869565216,2.574561307043309
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,momentum,0.8,0.5529891304347826,0.5543478260869565,1.8211478908818208
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,momentum,0.9,0.050271739130434784,0.043478260869565216,2.947844174867857
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.0001,momentum,0.99,0.44565217391304346,0.44565217391304346,2.711496075144809
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.001,adam,0.0,0.4470108695652174,0.44565217391304346,6.023808221080588
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.001,momentum,0.8,0.22010869565217392,0.20652173913043478,7.0149043183274085
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.001,momentum,0.9,0.5516304347826086,0.5434782608695652,5.984402510366381
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.001,momentum,0.99,0.0,0.0,8.019080779731954
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.01,adam,0.0,0.2798913043478261,0.2826086956521739,46.95370423979047
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.01,momentum,0.8,0.3654891304347826,0.34782608695652173,48.12883798736386
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.01,momentum,0.9,0.5516304347826086,0.5543478260869565,48.70348305007668
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0,0.01,momentum,0.99,0.4279891304347826,0.44565217391304346,48.90884518467096
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,adam,0.0,0.4483695652173913,0.44565217391304346,2.7975177560164233
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,momentum,0.8,0.03940217391304348,0.03260869565217391,2.986998105383723
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,momentum,0.9,0.5529891304347826,0.5543478260869565,2.332124721576169
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0,momentum,0.99,0.46603260869565216,0.4673913043478261,1.6987947870990818
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,adam,0.0,0.5529891304347826,0.5543478260869565,2.990742918909821
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,momentum,0.8,0.39945652173913043,0.358695652173913,2.954963038548327
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,momentum,0.9,0.34375,0.34782608695652173,2.545551024208822
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.0001,momentum,0.99,0.5434782608695652,0.532608695652174,2.1395303195153215
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,adam,0.0,0.4171195652173913,0.42391304347826086,6.392907321496206
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,momentum,0.8,0.10733695652173914,0.10869565217391304,7.880209067669767
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,momentum,0.9,0.1956521739130435,0.1956521739130435,6.79763234552809
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.001,momentum,0.99,0.328804347826087,0.2826086956521739,6.571501208546053
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,adam,0.0,0.050271739130434784,0.043478260869565216,47.43705684350045
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,momentum,0.8,0.4470108695652174,0.45652173913043476,48.984919428778326
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,momentum,0.9,0.5978260869565217,0.5543478260869565,48.148546418609435
sigmoid,"[128, 64, 32]",0.0001,0.0,0.0001,0.01,momentum,0.99,0.009510869565217392,0.010869565217391304,50.470264540233245
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0,adam,0.0,0.5461956521739131,0.5543478260869565,7.9737867500054955
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0,momentum,0.8,0.3967391304347826,0.42391304347826086,9.041654637987213
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0,momentum,0.9,0.008152173913043478,0.010869565217391304,9.263265110420836
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0,momentum,0.99,0.5502717391304348,0.5543478260869565,8.912177922678543
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,adam,0.0,0.5747282608695652,0.5543478260869565,8.266238119577
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,momentum,0.8,0.3532608695652174,0.40217391304347827,8.64308802003225
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,momentum,0.9,0.0,0.0,11.684528354334821
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.0001,momentum,0.99,0.0,0.0,10.218287653098125
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.001,adam,0.0,0.5584239130434783,0.5652173913043478,12.581599050884961
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.001,momentum,0.8,0.004076086956521739,0.0,13.956363292592126
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.001,momentum,0.9,0.561141304347826,0.532608695652174,12.445819740762765
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.001,momentum,0.99,0.0,0.0,15.627912785231894
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.01,adam,0.0,0.654891304347826,0.6304347826086957,53.53848744746995
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.01,momentum,0.8,0.44157608695652173,0.44565217391304346,55.5263137120158
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.01,momentum,0.9,0.592391304347826,0.5760869565217391,53.89509712278015
sigmoid,"[128, 64, 32]",0.0001,0.0,0.001,0.01,momentum,0.99,0.36277173913043476,0.33695652173913043,54.69873174686157
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0,adam,0.0,0.43478260869565216,0.4673913043478261,1.2596253285644037
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0,momentum,0.8,0.5529891304347826,0.5543478260869565,1.611012418003337
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0,momentum,0.9,0.5489130434782609,0.5434782608695652,1.4063481883696571
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0,momentum,0.99,0.5394021739130435,0.5,1.2774001186405806
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,adam,0.0,0.6345108695652174,0.5543478260869565,1.3080907041717804
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,momentum,0.8,0.002717391304347826,0.010869565217391304,2.7772861960903494
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,momentum,0.9,0.17255434782608695,0.20652173913043478,2.1662436854724305
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.0001,momentum,0.99,0.033967391304347824,0.021739130434782608,2.2638036452013
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.001,adam,0.0,0.26902173913043476,0.31521739130434784,7.071850758826287
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.001,momentum,0.8,0.5529891304347826,0.5543478260869565,6.551959450256954
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.001,momentum,0.9,0.43342391304347827,0.44565217391304346,6.941265310314584
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.001,momentum,0.99,0.5529891304347826,0.5543478260869565,6.587105371600737
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.01,adam,0.0,0.4483695652173913,0.44565217391304346,46.715660580111994
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.01,momentum,0.8,0.07744565217391304,0.07608695652173914,49.41558198969037
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.01,momentum,0.9,0.44565217391304346,0.44565217391304346,48.427349075241864
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0,0.01,momentum,0.99,0.35597826086956524,0.40217391304347827,48.11853445274549
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,adam,0.0,0.5230978260869565,0.5434782608695652,2.2886825132036623
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,momentum,0.8,0.44565217391304346,0.44565217391304346,3.55921635936803
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,momentum,0.9,0.4592391304347826,0.42391304347826086,2.161567768270673
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0,momentum,0.99,0.5529891304347826,0.5543478260869565,2.6304291321551636
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,adam,0.0,0.021739130434782608,0.0,3.050369781809713
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.8,0.5529891304347826,0.5543478260869565,2.879526483486845
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.9,0.07472826086956522,0.10869565217391304,3.4595259048776015
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.0001,momentum,0.99,0.4470108695652174,0.44565217391304346,3.807044466480469
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,adam,0.0,0.6630434782608695,0.6521739130434783,6.290981526230631
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,momentum,0.8,0.563858695652174,0.5652173913043478,6.792474062535954
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,momentum,0.9,0.483695652173913,0.5108695652173914,7.012335825484596
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.001,momentum,0.99,0.5529891304347826,0.5543478260869565,6.69171179500176
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,adam,0.0,0.5720108695652174,0.5434782608695652,47.744487634858835
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,momentum,0.8,0.19293478260869565,0.17391304347826086,49.89520956547954
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,momentum,0.9,0.4470108695652174,0.44565217391304346,48.38231072952335
sigmoid,"[128, 64, 32]",0.0001,0.2,0.0001,0.01,momentum,0.99,0.0,0.0,51.8518823429399
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0,adam,0.0,0.4470108695652174,0.44565217391304346,9.659261666727367
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0,momentum,0.8,0.43070652173913043,0.44565217391304346,8.801112207554038
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0,momentum,0.9,0.48777173913043476,0.4782608695652174,8.625706918217933
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0,momentum,0.99,0.4483695652173913,0.44565217391304346,9.161043786218439
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,adam,0.0,0.46603260869565216,0.4782608695652174,8.392125937909865
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,momentum,0.8,0.21331521739130435,0.18478260869565216,9.87116841769708
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,momentum,0.9,0.5529891304347826,0.5543478260869565,9.006060622312114
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.0001,momentum,0.99,0.5529891304347826,0.5543478260869565,9.357421696428489
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.001,adam,0.0,0.08559782608695653,0.10869565217391304,14.015917346367651
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.001,momentum,0.8,0.5502717391304348,0.5543478260869565,13.010440148440386
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.001,momentum,0.9,0.5108695652173914,0.5217391304347826,13.247343705261159
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.001,momentum,0.99,0.452445652173913,0.45652173913043476,13.35136262646224
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.01,adam,0.0,0.44565217391304346,0.42391304347826086,53.36524452822776
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.01,momentum,0.8,0.1793478260869565,0.18478260869565216,56.52412135721432
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.01,momentum,0.9,0.001358695652173913,0.0,57.446282864247976
sigmoid,"[128, 64, 32]",0.0001,0.2,0.001,0.01,momentum,0.99,0.20244565217391305,0.22826086956521738,56.01249296554117
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0,adam,0.0,0.5543478260869565,0.5652173913043478,1.9172964442726257
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0,momentum,0.8,0.058423913043478264,0.08695652173913043,2.717155503529792
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0,momentum,0.9,0.0,0.0,4.209040112175532
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0,momentum,0.99,0.029891304347826088,0.05434782608695652,2.7820923870023817
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,adam,0.0,0.5027173913043478,0.5108695652173914,2.125656057573117
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,momentum,0.8,0.44565217391304346,0.44565217391304346,3.208836392265468
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,momentum,0.9,0.5380434782608695,0.532608695652174,2.074168630077626
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.0001,momentum,0.99,0.4470108695652174,0.44565217391304346,2.213493236679757
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.001,adam,0.0,0.18206521739130435,0.21739130434782608,7.287619351989982
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.001,momentum,0.8,0.1453804347826087,0.11956521739130435,8.14719113801374
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.001,momentum,0.9,0.421195652173913,0.40217391304347827,7.595356441723631
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.001,momentum,0.99,0.5801630434782609,0.5978260869565217,6.320987054741497
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.01,adam,0.0,0.5570652173913043,0.532608695652174,47.07477392451603
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.01,momentum,0.8,0.44565217391304346,0.44565217391304346,48.31836313064736
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.01,momentum,0.9,0.059782608695652176,0.08695652173913043,49.579706974910394
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0,0.01,momentum,0.99,0.005434782608695652,0.0,49.871684517641214
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,adam,0.0,0.6535326086956522,0.6413043478260869,1.9890348360011405
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,momentum,0.8,0.44429347826086957,0.40217391304347827,3.6586461441958527
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,momentum,0.9,0.0625,0.05434782608695652,5.2501877551934575
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0001,0.0,momentum,0.99,0.001358695652173913,0.0,4.013081851057757
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0001,0.0001,adam,0.0,0.5421195652173914,0.532608695652174,3.1878387243268564
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.8,0.4592391304347826,0.532608695652174,3.239022694522129
sigmoid,"[128, 64, 32]",0.0001,0.5,0.0001,0.0001,momentum,0.9,0.5516304347826086,0.5543478260869565,2.8813574299037588
